FileName,AU06,AU10,AU12,AU14,AU17
459,0,1,1,1,0
460,0,1,1,1,0
461,0,1,1,1,0
462,0,1,1,1,0
463,0,1,1,1,0
464,0,1,1,1,0
465,0,1,1,1,0
466,0,1,1,1,0
467,0,1,1,1,0
468,0,1,1,1,0
469,0,1,1,1,0
470,0,1,1,1,0
471,0,1,1,1,0
472,0,1,1,1,0
473,0,1,1,1,0
474,0,1,1,1,0
475,0,1,1,1,0
476,0,1,1,1,0
477,0,1,1,1,0
478,0,1,1,1,1
479,0,1,1,1,1
480,0,1,1,1,1
481,0,1,1,1,1
482,0,1,1,1,1
483,0,1,1,1,1
484,0,1,1,1,1
485,0,1,1,1,1
486,0,1,1,1,1
487,0,1,1,1,1
488,0,1,1,1,1
489,0,1,1,1,1
490,0,1,1,1,1
491,0,1,1,1,1
492,0,1,1,1,1
493,0,1,1,1,1
494,0,1,1,1,1
495,0,1,1,1,1
496,0,1,1,1,1
497,0,1,1,1,1
498,0,1,1,1,1
499,0,1,1,1,1
500,0,1,1,1,1
501,0,1,1,1,1
502,0,1,1,1,1
503,0,1,1,1,1
504,0,1,1,1,1
505,0,1,1,1,1
506,0,1,1,1,1
507,0,1,1,1,1
508,0,1,1,1,1
509,0,1,1,1,1
510,0,1,1,1,1
511,0,1,1,1,1
512,0,1,1,1,1
513,0,1,1,1,1
514,0,1,1,1,1
515,0,1,1,1,1
516,0,1,1,1,1
517,0,1,1,1,1
518,0,1,1,1,1
519,0,1,1,1,1
520,0,1,1,1,1
521,0,1,1,1,1
522,0,1,1,1,1
523,0,1,1,1,1
524,0,1,1,1,1
525,0,1,1,1,1
526,0,1,1,1,1
527,0,1,1,1,1
528,0,1,1,1,1
529,0,1,1,1,1
530,0,1,1,1,1
531,0,1,1,1,1
532,0,1,1,1,1
533,0,1,1,1,1
534,0,1,1,1,1
535,0,1,1,1,1
536,0,1,1,1,1
537,0,1,1,1,1
538,0,1,1,1,1
539,0,1,1,1,1
540,0,1,1,1,1
541,0,1,1,1,1
542,0,1,1,1,1
543,0,1,1,1,1
544,0,1,1,1,1
545,0,1,1,1,1
546,0,1,1,1,1
547,0,1,1,1,1
548,0,1,1,1,1
549,0,1,1,1,1
550,0,1,1,1,1
551,0,1,1,1,1
552,0,1,1,1,1
553,0,1,1,1,1
554,0,1,1,1,1
555,0,1,1,1,1
556,0,1,1,1,1
557,0,1,1,1,1
558,0,1,1,1,1
559,0,1,1,1,1
560,0,1,1,1,1
561,0,1,1,1,1
562,0,1,1,1,1
