FileName,AU06,AU10,AU12,AU14,AU17
72,0,1,0,1,0
73,0,1,0,1,0
74,0,1,0,1,0
75,0,1,0,1,0
76,0,1,0,1,0
77,0,1,0,1,0
78,0,1,0,1,0
79,0,1,0,1,0
80,0,1,0,1,0
81,0,1,0,1,0
82,0,1,0,1,0
83,0,1,0,1,0
84,0,1,0,0,0
85,0,1,0,0,0
86,0,1,0,0,0
87,0,1,0,0,0
88,0,1,0,0,0
89,0,1,0,0,0
90,0,1,0,0,0
91,0,1,0,0,0
92,0,1,0,0,0
93,0,1,0,0,0
94,0,1,0,0,0
95,0,1,0,1,0
96,1,1,0,1,0
97,1,1,0,1,0
98,1,1,0,1,0
99,1,1,0,1,0
100,1,1,0,1,0
101,1,1,0,1,0
102,1,1,0,1,0
103,1,1,0,1,0
104,1,1,0,1,0
105,1,1,0,1,0
106,1,1,0,1,0
107,1,1,0,1,0
108,1,1,0,1,0
109,1,1,0,1,0
110,1,1,0,1,0
111,1,1,0,1,0
112,1,1,0,1,1
113,1,1,0,1,1
114,1,1,0,1,1
115,1,1,0,1,1
116,1,1,0,1,1
117,1,1,0,1,1
118,1,1,0,1,1
119,1,1,0,1,1
120,1,1,0,1,1
121,1,1,0,1,1
122,1,1,0,1,1
123,1,1,0,1,1
124,1,1,0,1,1
125,1,1,0,1,1
126,1,1,0,1,1
127,1,1,0,1,1
128,1,1,0,1,1
129,1,1,0,1,1
130,1,1,0,1,1
131,1,1,0,1,1
132,1,1,0,1,1
133,1,1,0,1,1
134,1,1,0,1,1
135,1,1,0,1,1
136,1,1,0,1,1
137,1,1,0,1,1
138,1,1,0,1,1
139,1,1,0,1,1
140,1,1,1,1,0
141,1,1,1,1,0
142,1,1,1,1,0
143,1,1,1,1,0
144,1,1,1,1,0
145,1,1,1,1,0
146,1,1,1,1,0
147,1,1,1,1,0
148,1,1,1,1,0
149,1,1,1,1,0
150,1,1,1,1,0
151,1,1,1,1,0
152,1,1,1,1,0
153,1,1,1,1,0
154,1,1,1,1,0
155,1,1,1,1,1
156,1,1,1,1,1
157,1,1,1,1,1
158,1,1,1,1,1
159,1,1,1,1,1
160,1,1,1,1,1
161,1,1,1,1,1
162,1,1,1,1,1
163,1,1,1,1,1
164,1,1,1,1,1
165,1,1,1,1,1
166,1,1,1,1,1
167,1,1,1,1,1
168,1,1,1,1,1
169,1,1,1,1,0
170,1,1,1,1,0
171,1,1,1,1,0
172,1,1,1,1,0
173,1,1,1,1,0
174,1,1,1,1,0
175,1,1,1,1,0
176,1,1,1,1,0
177,1,1,1,1,0
178,1,1,1,1,0
179,1,1,1,1,0
180,1,1,1,1,0
181,1,1,1,1,0
182,1,1,1,1,0
183,1,1,1,1,0
184,1,1,1,1,0
185,1,1,1,1,0
186,1,1,1,1,0
187,1,1,1,1,0
188,1,1,1,1,0
189,1,1,1,1,0
190,1,1,1,1,0
191,1,1,1,1,0
192,1,1,1,1,0
193,1,1,1,1,0
194,1,1,1,1,0
195,1,1,1,1,0
196,1,1,1,1,0
197,1,1,1,1,0
198,1,1,1,1,0
199,1,1,1,1,0
200,1,1,1,1,0
201,1,1,1,1,0
202,1,1,1,1,0
203,1,1,1,1,0
204,1,1,1,1,0
205,1,1,1,1,0
206,1,1,1,1,0
207,1,1,1,1,0
208,1,1,1,1,0
209,1,1,1,1,0
210,1,1,1,1,0
211,1,1,1,1,0
