FileName,AU06,AU10,AU12,AU14,AU17
694,1,1,1,1,0
695,1,1,1,1,0
696,1,1,1,1,0
697,1,1,1,1,0
698,1,1,1,1,0
699,1,1,1,1,0
700,1,1,1,1,0
701,1,1,1,1,0
702,1,1,1,1,0
703,1,1,1,1,1
704,1,1,1,1,1
705,1,1,1,1,1
706,1,1,1,1,1
707,1,1,1,1,1
708,1,1,1,1,1
709,1,1,1,1,1
710,1,1,1,1,1
711,1,1,1,1,1
712,1,1,1,1,1
713,1,1,1,1,1
714,1,1,1,1,1
715,1,1,1,1,1
716,1,1,1,1,1
717,1,1,1,1,1
718,1,1,1,1,1
719,1,1,1,1,1
720,1,1,1,1,1
721,1,1,1,1,1
722,1,1,1,1,0
723,1,1,1,1,0
724,1,1,1,1,0
725,1,1,1,1,0
726,1,1,1,1,0
727,1,1,1,1,0
728,1,1,1,1,0
729,1,1,1,1,0
730,1,1,1,1,0
731,1,1,1,1,0
732,1,1,1,1,0
733,1,1,1,1,0
734,1,1,1,1,0
735,1,1,1,1,0
736,1,1,1,1,0
737,1,1,1,1,0
738,1,1,1,1,0
739,1,1,1,1,0
740,1,1,1,1,0
741,1,1,1,1,0
742,1,1,1,1,0
743,1,1,1,1,0
744,1,1,1,1,1
745,1,1,1,1,1
746,1,1,1,1,1
747,1,1,1,1,1
748,1,1,1,1,1
749,1,1,1,1,1
750,1,1,1,1,1
751,1,1,1,1,1
752,1,1,1,1,1
753,1,1,1,1,1
754,1,1,1,1,1
755,1,1,1,1,1
756,1,1,1,1,1
757,1,1,1,1,1
758,1,1,1,1,1
759,1,1,1,1,1
760,1,1,1,1,1
761,1,1,1,1,1
762,1,1,1,1,1
763,1,1,1,1,1
764,1,1,1,1,1
765,1,1,1,1,1
766,1,1,1,1,1
767,1,1,1,1,1
768,1,1,1,1,1
769,1,1,1,1,1
770,1,1,1,1,1
771,1,1,1,1,1
772,1,1,1,1,1
773,1,1,1,1,1
774,1,1,1,1,1
775,1,1,1,1,1
776,1,1,1,1,1
