FileName,AU06,AU10,AU12,AU14,AU17
415,0,1,1,0,0
416,0,1,1,0,0
417,0,1,1,0,0
418,0,1,1,0,0
419,0,1,1,0,0
420,0,1,1,0,0
421,0,1,1,0,0
422,0,1,1,0,0
423,0,1,1,0,0
424,0,1,1,0,0
425,0,1,1,0,0
426,0,1,1,0,0
427,0,1,1,0,0
428,0,1,1,0,0
429,0,1,1,0,0
430,0,1,1,0,0
431,0,1,1,0,0
432,0,1,1,0,0
433,0,1,1,0,0
434,0,1,1,0,0
435,0,1,1,0,0
436,0,1,1,0,0
437,0,1,1,0,0
438,0,1,1,0,0
439,0,1,1,0,0
440,0,1,1,0,0
441,0,1,1,0,0
442,0,1,1,0,0
443,0,1,1,0,0
444,0,1,1,0,0
445,0,1,1,0,0
446,0,1,1,0,0
447,0,1,1,1,0
448,0,1,1,1,0
449,0,1,1,1,0
450,0,1,1,1,0
451,0,1,1,1,0
452,0,1,1,1,0
453,0,1,1,1,0
454,0,1,1,1,0
455,0,1,1,1,0
456,0,1,1,1,0
457,1,1,1,1,0
458,1,1,1,1,0
459,1,1,1,1,0
460,1,1,1,1,0
461,1,1,1,1,0
462,1,1,1,1,0
463,1,1,1,1,0
464,1,1,1,1,0
465,1,1,1,1,0
466,1,1,1,1,0
467,1,1,1,1,0
468,1,1,1,0,0
469,1,1,1,0,0
470,1,1,1,0,0
471,1,1,1,0,0
472,1,1,1,0,0
473,1,1,1,0,0
474,1,1,1,0,0
475,1,1,1,0,0
476,1,1,1,0,0
477,1,1,1,0,0
478,1,1,1,0,0
479,1,1,1,0,0
480,1,1,1,0,0
481,1,1,1,0,0
482,1,1,1,0,0
483,1,1,1,0,0
484,1,1,1,0,0
485,1,1,1,0,0
486,1,1,1,0,0
487,1,1,1,0,0
488,1,1,1,0,0
489,1,1,1,0,0
490,1,1,1,0,0
491,1,1,1,0,0
492,1,1,1,0,0
493,1,1,1,0,0
494,1,1,1,0,0
495,1,1,1,0,0
496,1,1,1,0,0
497,1,1,1,0,0
498,1,1,1,0,0
499,1,1,1,0,0
500,1,1,1,0,0
501,1,1,1,0,0
502,1,1,1,0,0
503,1,1,1,0,0
504,1,1,1,0,0
505,0,1,1,0,0
506,0,1,1,0,0
507,0,1,1,0,0
508,0,1,1,0,0
509,0,1,1,0,0
510,0,1,1,0,0
511,0,1,1,0,0
512,0,1,1,0,0
513,0,1,1,0,0
514,0,1,1,0,0
515,0,1,1,0,0
516,0,1,1,0,0
517,0,1,1,0,0
518,0,1,1,0,0
519,0,1,1,0,0
520,0,1,1,0,0
521,0,1,1,0,0
522,0,1,1,0,0
523,0,1,1,0,0
524,0,1,1,0,0
525,0,1,1,0,0
526,0,1,1,0,0
527,0,1,1,0,0
528,0,1,1,0,0
529,0,1,1,0,0
530,0,1,1,0,0
531,0,1,1,0,0
532,0,1,1,0,0
533,1,1,1,0,0
534,1,1,1,0,0
535,1,1,1,0,0
536,1,1,1,0,0
537,1,1,1,0,0
538,1,1,1,0,0
539,1,1,1,0,0
540,1,1,1,0,0
541,1,1,1,1,0
542,1,1,1,1,0
543,1,1,1,1,0
544,1,1,1,1,0
545,1,1,1,1,0
546,1,1,1,1,0
547,1,1,1,1,0
548,1,1,1,1,0
549,1,1,1,1,0
550,1,1,1,1,0
551,1,1,1,1,0
552,1,1,1,1,0
553,1,1,1,1,0
554,1,1,1,1,0
555,1,1,1,1,0
556,1,1,1,1,0
557,1,1,1,1,0
558,1,1,1,1,0
559,1,1,1,1,0
560,1,1,1,1,0
561,1,1,1,1,0
562,1,1,1,1,0
563,1,1,1,1,0
564,1,1,1,1,0
565,1,1,1,1,0
566,1,1,1,1,0
567,1,1,1,1,0
568,1,1,1,1,0
569,1,1,1,1,0
570,1,1,1,1,0
571,1,1,1,1,0
572,1,1,1,1,0
573,1,1,1,1,0
574,1,1,1,1,0
575,1,1,1,1,0
576,1,1,1,1,0
577,1,1,1,1,0
578,0,1,1,1,0
579,0,1,1,1,0
580,0,1,1,1,0
581,0,1,1,1,0
582,0,1,1,1,0
583,0,1,1,1,0
584,0,1,1,0,0
585,0,1,1,0,0
586,0,1,1,0,0
587,0,1,1,0,0
588,0,1,1,0,0
589,0,0,1,0,0
590,0,0,1,0,0
591,0,0,1,0,0
592,0,0,1,0,0
593,0,0,1,0,0
594,0,0,0,1,0
595,0,0,0,1,0
596,0,0,0,1,0
597,0,0,0,1,0
598,0,1,0,1,0
599,0,1,0,1,0
600,0,1,0,1,0
601,0,1,0,1,0
602,0,1,0,1,0
603,0,1,0,1,0
604,0,1,0,1,0
605,0,1,0,1,0
606,0,1,0,1,0
607,0,1,0,1,0
608,0,1,0,1,0
609,0,1,0,1,0
610,0,1,0,1,0
611,0,1,0,1,0
612,0,1,0,1,0
613,0,1,0,0,0
614,0,1,0,0,0
615,0,1,0,0,0
616,0,1,0,0,0
617,0,1,0,0,0
618,0,1,0,0,0
619,0,1,0,0,0
620,0,1,0,0,0
621,0,1,0,0,0
622,0,1,0,0,0
623,0,1,0,0,0
624,0,1,0,0,0
625,0,1,1,0,0
626,0,1,1,0,0
627,0,1,1,0,0
628,0,1,1,0,0
629,0,1,1,0,0
630,0,1,1,0,0
631,0,1,1,0,0
632,0,1,1,0,0
633,0,1,1,0,0
634,0,1,1,0,0
635,0,1,1,0,0
636,0,1,1,0,0
637,0,1,1,0,0
638,0,1,1,0,0
639,0,1,1,0,0
640,0,1,1,0,0
641,0,1,1,0,0
642,0,1,1,0,0
643,0,1,1,0,0
644,0,1,1,0,0
645,0,1,1,0,0
646,0,1,1,0,0
647,0,1,1,0,0
648,0,1,1,0,0
649,0,1,1,0,0
650,0,1,1,0,0
651,0,1,1,0,0
652,0,1,1,0,0
653,0,1,1,0,0
654,0,1,1,0,0
655,0,1,1,0,0
656,0,1,1,0,0
657,0,1,1,0,0
658,0,1,1,0,0
659,0,1,1,0,0
660,0,1,1,0,0
661,0,1,1,0,0
662,0,1,1,0,0
663,0,1,1,0,0
664,0,1,1,0,0
665,0,1,1,0,0
666,0,1,1,0,0
667,0,1,1,0,0
668,0,1,1,0,0
669,0,1,1,0,0
670,0,1,1,0,0
671,1,1,1,0,0
672,1,1,1,0,0
673,1,1,1,0,0
674,1,1,1,0,0
675,1,1,1,0,0
676,1,1,1,0,0
677,1,1,1,0,0
678,1,1,1,0,0
679,1,1,1,0,0
680,1,1,1,0,0
681,1,1,1,0,0
682,1,1,1,0,0
683,1,1,1,0,0
684,1,1,1,0,0
685,1,1,1,0,0
686,1,1,1,0,0
687,1,1,1,0,0
688,1,1,1,0,0
689,1,1,1,0,0
690,1,1,1,0,0
691,1,1,1,0,0
692,1,1,1,0,0
693,1,1,1,0,0
694,1,1,1,0,0
695,1,1,1,0,0
696,1,1,1,0,0
697,1,1,1,0,0
698,1,1,1,0,0
699,1,1,1,1,0
700,1,1,1,1,0
701,1,1,1,1,0
702,1,1,1,1,0
703,1,1,1,1,0
704,1,1,1,1,0
705,1,1,1,1,0
706,1,1,1,1,0
707,1,1,1,0,0
708,1,1,1,0,0
709,1,1,1,0,0
710,1,1,1,0,0
711,1,1,1,0,0
712,1,1,1,0,0
713,1,1,1,0,0
714,1,1,1,0,0
715,1,1,1,0,0
716,1,1,1,0,0
717,1,1,1,0,0
718,1,1,1,0,0
719,1,1,1,0,0
720,1,1,1,0,0
721,1,1,1,0,0
722,1,1,1,0,0
723,1,1,1,0,0
724,1,1,1,0,0
725,1,1,1,0,0
726,1,1,1,0,0
727,1,1,1,0,0
728,1,1,1,0,0
729,1,1,1,0,0
730,1,1,1,0,0
731,1,1,1,0,0
732,1,1,1,0,0
733,1,1,1,0,0
734,1,1,1,0,0
735,1,1,1,0,0
736,1,1,1,0,0
737,1,1,1,0,0
738,1,1,1,0,0
739,1,1,1,0,0
740,1,1,1,0,0
741,1,1,1,0,0
742,1,1,1,0,0
743,1,1,1,0,0
744,1,1,1,0,0
745,1,1,1,0,0
746,1,1,1,0,0
747,1,1,1,0,0
748,1,1,1,0,0
749,1,1,1,0,0
750,1,1,1,0,0
751,1,1,1,0,0
752,1,1,1,0,0
753,1,1,1,0,0
754,1,1,1,0,0
755,1,1,1,0,0
756,1,1,1,0,0
757,1,1,1,0,0
758,1,1,1,0,0
759,1,1,1,0,0
760,1,1,1,0,0
761,1,1,1,0,0
762,1,1,1,0,0
763,1,1,1,0,0
764,1,1,1,0,0
765,1,1,1,0,0
766,1,1,1,0,0
767,1,1,1,0,0
768,1,1,1,0,0
769,1,1,1,0,0
770,1,1,1,0,0
771,1,1,1,0,0
772,1,1,1,0,0
773,1,1,1,0,0
774,1,1,1,0,0
775,1,1,1,0,0
776,1,1,1,0,0
777,1,1,1,0,0
778,1,1,1,0,0
779,1,1,1,0,0
780,1,1,1,0,0
781,1,1,1,0,0
782,1,1,1,0,0
783,1,1,1,0,0
784,1,1,1,0,0
785,1,1,1,0,0
786,1,1,1,0,0
787,1,1,1,0,0
788,1,1,1,0,0
789,1,1,1,0,0
790,1,1,1,0,0
791,1,1,1,0,0
792,1,1,1,0,0
793,1,1,1,0,0
794,1,1,1,0,0
795,1,1,1,0,0
796,1,1,1,0,0
797,1,1,1,0,0
798,1,1,1,0,0
799,1,1,1,0,0
800,1,1,1,0,0
801,1,1,1,0,0
802,1,1,1,0,0
803,1,1,1,0,0
804,1,1,1,0,0
805,1,1,1,0,0
806,1,1,1,0,0
807,1,1,1,0,0
808,1,1,1,0,0
809,1,1,1,0,0
810,1,1,1,0,0
811,1,1,1,0,0
812,1,1,1,0,0
813,1,1,1,0,0
814,1,1,1,0,0
815,1,1,1,0,0
816,1,1,1,0,0
817,1,1,1,0,0
818,1,1,1,0,0
819,1,1,1,0,0
820,1,1,1,0,0
821,1,1,1,0,0
822,1,1,1,0,0
823,1,1,1,0,0
824,1,1,1,0,0
825,1,1,1,0,0
826,1,1,1,0,0
827,1,1,1,0,0
828,1,1,1,0,0
829,1,1,1,0,0
830,1,1,1,0,0
831,1,1,1,0,0
832,1,1,1,0,0
833,1,1,1,0,0
834,1,1,1,0,0
835,1,1,1,0,0
836,1,1,1,0,0
837,1,1,1,0,0
838,1,1,1,0,0
839,1,1,1,0,0
840,1,1,1,0,0
841,1,1,1,0,0
842,1,1,1,0,0
843,1,1,1,0,0
844,1,1,1,0,0
845,1,1,1,0,0
846,1,1,1,0,0
847,1,1,1,0,0
848,1,1,1,0,0
849,1,1,1,0,0
850,1,1,1,0,0
851,1,1,1,0,0
852,1,1,1,0,0
853,1,1,1,0,0
854,1,1,1,0,0
855,1,1,1,0,0
856,1,1,1,0,0
857,1,1,1,0,0
858,1,1,1,0,0
859,1,1,1,0,0
860,1,1,1,0,0
861,1,1,1,0,0
862,1,1,1,0,0
863,1,1,1,0,0
864,1,1,1,0,0
865,1,1,1,0,0
866,1,1,1,0,0
867,1,1,1,0,0
868,1,1,1,0,0
869,1,1,1,0,0
870,1,1,1,0,0
871,1,1,1,0,0
872,1,1,1,0,0
873,1,1,1,0,0
874,1,1,1,0,0
875,1,1,1,0,0
876,1,1,1,0,0
877,1,1,1,0,0
878,1,1,1,0,0
879,1,1,1,0,0
880,1,1,1,0,0
881,1,1,1,0,0
882,1,1,1,0,0
883,1,1,1,0,0
884,1,1,1,0,0
885,1,1,1,0,0
886,1,1,1,0,0
