FileName,AU06,AU10,AU12,AU14,AU17
1,0,0,1,0,0
2,0,0,1,0,0
3,0,0,1,0,0
4,0,0,1,0,0
5,0,0,1,0,0
6,0,0,1,0,0
7,0,0,1,0,0
8,0,0,1,0,0
9,0,0,1,0,0
10,0,0,1,0,0
11,0,0,1,0,0
12,0,0,1,0,0
13,0,0,1,0,0
14,0,0,1,0,0
15,0,0,1,0,0
16,0,0,1,0,0
17,0,0,1,0,0
18,0,0,1,0,0
19,0,0,1,0,0
20,0,0,1,0,0
21,0,0,1,0,0
22,0,0,1,0,0
23,0,0,1,0,0
24,0,0,1,0,0
25,0,0,1,0,0
26,0,0,1,0,0
27,0,0,1,0,0
28,0,0,1,0,0
29,0,0,1,0,0
30,0,0,1,0,0
31,0,0,1,0,0
32,0,0,1,0,0
33,0,0,1,0,0
34,0,0,1,0,0
35,0,0,1,0,0
36,0,0,1,0,0
37,0,0,1,0,0
38,0,0,1,0,0
39,0,0,1,1,0
40,0,0,1,1,0
41,0,0,1,1,0
42,0,0,1,1,0
43,0,0,1,1,0
44,0,0,1,1,0
45,0,0,1,1,0
46,0,0,0,1,0
47,0,0,0,1,0
48,0,0,0,1,0
49,0,0,0,1,0
50,0,0,0,1,1
51,0,0,0,1,1
52,0,0,0,1,1
53,0,0,0,1,1
54,0,0,0,1,1
55,0,0,0,1,1
56,0,0,0,1,1
57,0,0,0,1,1
58,0,0,0,1,1
59,0,0,0,1,1
60,0,0,0,1,1
61,0,0,0,1,1
62,0,0,0,1,1
63,0,0,1,0,1
64,0,0,1,1,0
65,0,0,1,1,0
66,0,0,1,1,0
67,0,0,1,1,0
68,0,0,1,1,0
69,0,0,1,1,0
70,0,1,1,1,0
71,0,1,1,1,0
72,0,1,1,1,0
73,0,1,1,1,0
74,0,1,1,1,0
75,0,1,1,1,0
76,0,1,1,1,0
77,0,1,1,1,0
78,1,1,1,1,0
79,1,1,1,1,0
80,1,1,1,1,0
81,1,1,1,1,0
82,1,1,1,1,0
83,1,1,1,1,0
84,1,1,1,1,0
85,1,1,1,1,0
86,1,1,1,1,0
87,1,1,1,1,0
88,1,1,1,1,0
89,1,1,1,1,0
90,1,1,1,1,0
91,1,1,1,1,0
92,1,1,1,1,0
93,1,1,1,1,0
94,1,1,1,1,0
95,1,1,1,1,0
96,1,1,1,1,0
97,1,1,1,1,0
98,1,1,1,1,0
99,1,1,1,1,0
100,1,1,1,1,0
101,1,1,1,1,0
102,1,1,1,1,0
103,1,1,1,1,0
104,1,1,1,1,0
105,1,1,1,1,0
106,1,1,1,1,0
107,1,1,1,1,0
108,1,1,1,1,1
109,1,1,1,1,1
110,1,0,1,1,1
111,1,0,1,1,1
112,1,1,1,1,1
113,1,1,1,1,1
114,1,1,1,1,1
115,1,1,1,1,1
116,1,1,1,1,1
117,1,1,1,1,1
118,1,1,1,1,1
119,1,1,1,1,1
120,1,1,1,1,1
121,1,1,1,1,1
122,1,1,1,1,1
123,1,1,1,1,1
124,1,1,1,1,1
125,1,1,1,1,1
126,1,1,1,1,1
127,1,1,1,1,1
128,1,1,1,1,1
129,1,1,1,1,1
130,1,1,1,1,1
131,1,1,1,1,1
132,1,1,1,1,1
133,1,1,1,1,1
134,1,1,1,1,1
135,1,1,1,1,1
136,1,1,1,1,1
137,1,1,1,1,1
138,1,1,1,1,1
139,1,1,1,1,1
140,1,1,1,1,1
141,1,1,1,1,1
142,1,1,1,1,1
143,1,1,1,1,1
144,1,1,1,1,1
145,1,0,1,1,1
146,1,0,1,1,1
147,1,0,1,1,1
148,1,0,1,1,1
