FileName,AU06,AU10,AU12,AU14,AU17
731,0,0,0,0,0
732,0,0,0,0,0
733,0,0,0,0,0
734,0,0,0,0,0
735,0,0,0,0,0
736,0,0,0,0,0
737,0,0,0,0,0
738,0,0,0,0,0
739,0,0,0,0,0
740,0,0,0,0,0
741,0,0,0,0,0
742,0,0,0,0,0
743,0,0,0,0,0
744,0,0,0,0,0
745,0,0,0,0,0
746,0,0,0,0,0
747,0,0,0,0,0
748,0,0,0,0,0
749,0,0,0,0,0
750,0,0,0,0,0
751,0,0,0,0,0
752,0,0,0,0,0
753,0,0,0,0,0
754,0,0,0,0,0
755,0,0,0,0,0
756,0,0,0,0,0
757,0,0,0,0,0
758,0,0,0,0,0
759,0,0,0,0,0
760,0,0,0,0,0
761,0,0,0,0,0
762,0,0,0,0,0
763,0,0,0,0,0
764,0,0,0,0,0
765,0,0,0,0,0
766,0,0,0,0,0
767,0,0,0,0,0
768,0,0,0,0,0
769,0,0,0,0,0
770,0,0,0,0,0
771,0,0,0,0,0
772,0,0,0,0,0
773,0,0,0,0,0
774,0,0,0,0,0
775,0,0,0,0,0
776,0,0,0,0,0
777,0,0,0,0,0
778,0,0,0,0,0
779,0,0,0,0,0
780,0,0,0,0,0
781,0,0,0,0,0
782,0,0,0,0,0
783,0,0,0,0,0
784,0,0,0,0,0
785,0,0,0,0,0
786,0,0,0,0,0
787,0,0,0,0,0
788,0,0,0,0,0
789,0,0,0,0,0
790,0,0,0,0,0
791,0,0,0,0,0
792,0,0,0,0,0
793,0,0,0,0,0
794,0,0,0,0,0
795,0,0,0,0,0
796,0,0,0,0,0
797,0,0,0,0,0
798,0,0,0,0,0
799,0,0,0,0,0
800,0,0,0,0,0
801,0,0,0,0,0
802,0,0,0,0,0
803,0,0,0,0,0
804,0,0,0,0,0
805,0,0,0,0,0
806,0,0,0,0,0
807,0,0,0,0,0
808,0,0,0,0,0
809,0,0,0,0,0
810,0,0,0,0,0
811,0,0,0,0,0
812,0,0,0,0,0
813,0,0,0,0,0
814,0,0,0,0,0
815,0,0,0,0,0
816,0,0,0,0,0
817,0,0,0,0,0
818,0,0,0,0,0
819,0,0,0,0,0
820,0,0,0,0,0
821,0,0,0,0,0
822,0,0,0,0,0
823,0,0,0,0,0
824,0,0,0,0,0
825,0,0,0,0,0
826,0,0,0,0,0
827,0,0,0,0,0
828,0,0,0,0,0
829,0,0,0,0,0
830,0,0,0,0,0
831,0,0,0,0,0
832,0,0,0,0,0
833,0,0,0,0,0
834,0,0,0,0,0
835,0,0,0,0,0
836,0,0,0,0,0
837,0,0,0,0,0
838,0,0,0,0,0
839,0,0,0,0,0
840,0,0,0,0,0
841,0,0,0,0,0
842,0,0,0,0,0
843,0,0,0,0,0
844,0,0,0,0,0
845,0,0,0,0,0
846,0,0,0,0,0
847,0,0,0,0,0
848,0,0,0,0,0
849,0,0,0,0,0
850,0,0,0,0,0
851,0,0,0,0,0
852,0,0,0,0,0
853,0,0,0,0,0
854,0,0,0,0,0
855,0,0,0,0,0
856,0,0,0,0,0
857,0,0,0,0,0
858,0,0,0,0,0
859,0,0,0,0,0
860,0,0,0,0,0
861,0,0,0,0,0
862,0,0,0,0,0
863,0,0,0,0,0
864,0,0,0,0,0
865,0,0,0,0,0
866,0,0,0,0,0
867,0,0,0,0,0
868,0,0,0,0,0
869,0,0,1,0,0
870,0,0,1,0,0
871,0,1,1,0,0
872,1,1,1,0,0
873,1,1,1,0,0
874,1,1,1,1,0
875,1,1,1,1,0
876,1,1,1,1,0
877,1,1,1,1,0
878,1,1,1,1,0
879,1,1,1,1,0
880,1,1,1,1,0
881,1,1,1,1,0
882,1,1,1,1,0
883,1,1,1,1,0
884,1,1,1,1,0
885,1,1,1,1,0
886,1,1,1,1,0
887,1,1,1,1,0
888,1,1,1,1,0
889,1,1,1,1,0
890,1,1,1,1,0
891,1,1,1,1,0
892,1,1,1,1,0
893,1,1,1,1,0
894,1,1,1,1,0
895,1,1,1,1,0
896,1,1,1,1,0
897,1,1,1,1,0
898,1,1,1,1,0
899,1,1,1,1,0
900,1,1,1,1,0
901,1,1,1,1,0
902,1,1,1,1,0
903,1,1,1,1,0
904,1,1,1,1,0
905,1,1,1,1,0
906,1,1,1,1,0
907,1,1,1,1,0
908,1,1,1,1,0
909,1,1,1,1,0
910,1,1,1,1,0
911,1,1,1,1,0
912,1,1,1,1,0
913,1,1,1,1,0
914,1,1,1,1,0
915,1,1,1,1,0
916,1,1,1,1,0
917,1,1,1,1,0
918,1,1,1,1,0
919,1,1,1,1,0
920,1,1,1,1,0
921,1,1,1,1,0
922,1,1,1,1,0
923,1,1,1,1,0
924,1,1,1,1,0
925,1,1,1,1,0
926,1,1,1,1,0
927,1,1,1,1,0
928,1,1,1,1,0
929,1,1,1,1,0
930,1,1,1,1,0
931,1,1,1,1,0
932,1,1,1,1,0
933,1,1,1,1,0
934,1,1,1,1,0
935,1,1,1,1,0
936,1,1,1,1,1
937,1,1,1,1,1
938,1,1,1,0,1
939,1,1,1,0,1
940,1,1,1,0,1
941,1,1,1,0,1
942,1,1,1,0,1
943,1,1,1,0,1
944,1,1,1,0,1
945,1,1,1,0,1
946,1,1,1,0,1
947,1,1,1,0,1
948,1,1,1,0,1
949,1,1,1,0,1
950,1,1,1,0,1
951,1,1,1,0,1
952,1,1,1,0,1
953,1,1,1,0,1
954,1,1,1,0,1
955,1,1,1,0,1
956,1,1,1,0,1
957,1,1,1,0,1
958,1,1,1,0,1
959,1,1,1,0,1
960,1,1,1,0,1
961,1,1,1,0,1
962,1,1,1,0,1
963,1,1,1,0,1
964,1,1,1,0,1
965,1,1,1,0,1
966,1,1,1,0,1
967,1,1,1,0,1
968,1,1,1,0,1
969,1,1,1,0,1
970,1,1,1,0,1
971,1,1,1,0,1
972,1,1,1,0,1
973,1,1,1,0,0
974,1,1,1,0,0
975,1,1,1,0,0
976,1,1,1,0,0
977,1,1,1,0,0
978,1,1,1,0,0
979,1,1,1,0,0
980,1,1,1,0,0
981,1,1,1,0,0
982,1,1,1,0,0
983,1,1,1,0,0
984,1,1,1,0,0
985,1,1,1,0,0
986,1,1,1,0,0
987,1,1,1,0,0
988,1,1,1,0,0
989,1,1,1,0,0
990,1,1,1,0,0
991,1,1,1,0,0
992,1,1,1,0,0
993,1,1,1,0,0
994,1,1,1,0,0
995,1,1,1,0,0
996,1,1,1,0,0
997,1,1,1,0,0
998,1,1,1,0,0
999,1,1,1,0,0
1000,1,1,1,0,0
1001,1,1,1,0,0
1002,1,1,1,0,0
1003,1,1,1,0,0
1004,1,1,1,0,0
1005,1,1,1,0,0
1006,1,1,1,0,0
1007,1,1,1,0,0
1008,1,1,1,0,0
1009,1,1,1,0,0
1010,1,1,1,0,0
1011,1,1,1,0,0
1012,1,1,1,0,0
1013,1,1,1,0,0
1014,1,1,1,0,0
1015,1,1,1,0,0
1016,1,1,1,0,0
1017,1,1,1,0,0
1018,1,1,1,0,0
1019,1,1,1,0,0
1020,1,1,1,0,0
1021,1,1,1,0,0
1022,1,1,1,0,0
1023,1,1,1,0,0
1024,1,1,1,0,0
1025,1,1,1,0,0
1026,1,1,1,0,0
1027,1,1,1,0,0
1028,1,1,1,0,0
1029,1,1,1,0,0
1030,1,1,1,0,0
1031,1,1,1,0,0
1032,1,1,1,0,0
1033,1,1,1,0,0
1034,1,1,1,0,0
1035,1,1,1,0,0
1036,1,1,1,0,0
1037,1,1,1,0,0
1038,1,1,1,0,0
1039,1,1,1,0,0
1040,1,1,1,0,0
1041,1,1,1,0,0
1042,1,1,1,0,0
1043,1,1,1,0,0
1044,1,1,1,0,0
1045,1,1,1,0,0
1046,1,1,1,0,0
1047,1,1,1,0,0
1048,1,1,1,0,0
1049,1,1,1,0,0
1050,1,1,1,0,0
1051,1,1,1,0,0
1052,1,1,1,0,0
1053,1,1,1,0,0
1054,1,1,1,0,0
1055,1,1,1,0,0
1056,1,1,1,0,0
1057,1,1,1,0,0
1058,1,1,1,0,0
1059,1,1,1,0,0
1060,1,1,1,0,0
1061,1,1,1,0,0
1062,1,1,1,0,0
1063,1,1,1,0,0
1064,1,1,1,0,0
1065,1,1,1,0,0
1066,1,1,1,0,0
1067,1,1,1,0,0
1068,1,1,1,0,0
1069,1,1,1,0,0
1070,1,1,1,0,0
1071,1,1,1,0,0
1072,1,1,1,0,0
1073,1,1,1,0,0
1074,1,1,1,0,0
1075,1,1,1,0,0
1076,0,1,1,0,0
1077,0,1,1,0,0
1078,0,1,1,0,0
1079,0,1,1,0,0
1080,0,1,1,0,0
1081,0,1,1,0,0
1082,0,1,1,0,0
1083,0,1,1,0,0
1084,0,1,1,0,0
1085,0,1,1,0,0
1086,0,1,1,0,0
1087,0,1,1,0,0
1088,0,1,1,0,0
1089,0,1,1,0,0
1090,0,1,1,0,0
1091,0,1,1,0,0
1092,0,1,1,0,0
1093,0,1,1,0,0
1094,0,1,1,0,0
1095,0,1,1,0,0
1096,0,1,1,0,0
1097,0,1,1,0,0
1098,0,1,1,0,0
1099,0,1,1,0,0
1100,0,1,1,0,0
1101,0,1,1,0,0
1102,0,1,1,0,0
1103,0,1,1,0,0
1104,0,1,1,0,0
1105,0,1,1,0,0
1106,0,1,1,0,0
1107,0,1,1,0,0
1108,0,1,1,0,0
1109,0,1,1,0,0
1110,0,1,1,0,0
1111,0,1,1,0,0
1112,0,1,1,0,0
1113,0,1,1,0,0
1114,0,1,1,0,0
1115,0,1,1,0,0
1116,0,1,1,0,0
1117,0,1,1,0,0
1118,0,1,1,0,0
1119,0,1,1,0,0
1120,0,1,1,0,0
1121,0,1,1,0,0
1122,0,1,1,0,0
1123,0,1,1,0,0
1124,0,1,1,0,0
1125,0,1,1,0,0
1126,0,1,1,0,0
1127,0,1,1,0,0
1128,0,1,1,0,0
1129,0,1,1,0,0
1130,0,1,1,0,0
1131,0,1,1,0,0
1132,0,1,1,0,0
1133,0,1,1,0,0
1134,0,1,1,0,0
1135,0,1,1,0,0
1136,0,1,1,0,0
1137,0,1,1,0,0
