FileName,AU06,AU10,AU12,AU14,AU17
1,0,0,0,0,1
2,0,0,0,0,1
3,0,0,0,0,1
4,0,0,0,0,1
5,0,0,0,0,1
6,0,0,0,0,1
7,0,0,0,0,1
8,0,0,0,0,1
9,0,0,0,0,1
10,0,0,0,0,1
11,0,0,0,0,1
12,0,0,0,0,1
13,0,0,0,0,1
14,0,0,0,0,1
15,0,0,0,0,1
16,0,0,0,0,1
17,0,0,0,0,1
18,0,0,0,0,1
19,0,0,0,0,1
20,0,0,0,0,1
21,0,0,0,0,1
22,0,0,0,0,1
23,0,0,0,0,1
24,0,0,0,0,1
25,0,0,0,0,1
26,0,0,0,0,1
27,0,0,0,0,1
28,0,0,0,0,1
29,0,0,0,0,1
30,0,0,0,0,1
31,0,0,0,0,1
32,0,0,0,0,1
33,0,0,0,0,1
34,0,0,0,0,1
35,0,0,0,0,1
36,0,0,0,0,1
37,0,0,0,0,1
38,0,0,0,0,1
39,0,0,0,0,1
40,0,0,0,0,1
41,0,0,0,0,1
42,0,0,0,0,1
43,0,0,0,0,1
44,0,0,0,0,1
45,0,0,0,0,1
46,0,0,0,0,1
47,0,0,0,0,1
48,0,0,0,0,1
49,0,0,0,0,1
50,0,0,0,0,1
51,0,0,0,0,1
52,0,0,0,0,1
53,0,0,0,0,1
54,0,0,0,0,1
55,0,0,0,0,1
56,0,0,0,0,1
57,0,0,0,0,1
58,0,0,0,0,1
59,0,0,0,0,1
60,0,0,0,0,1
61,0,0,0,0,1
62,0,0,0,0,1
63,0,0,0,0,1
64,0,0,0,0,1
65,0,0,0,0,1
66,0,0,0,0,1
67,0,0,0,0,1
68,0,0,0,0,1
69,0,0,0,0,1
70,0,0,0,0,1
71,0,0,0,0,1
72,0,0,0,0,1
73,0,0,0,0,1
74,0,0,0,0,1
75,0,0,0,0,1
76,0,0,0,0,1
77,0,0,0,0,1
78,0,0,0,0,1
79,0,0,0,0,1
80,0,0,0,0,1
81,0,0,0,0,1
82,0,0,0,1,1
83,0,0,0,1,1
84,0,0,0,1,1
85,0,0,0,1,1
86,0,0,0,1,1
87,0,0,0,1,0
88,0,0,0,1,0
89,0,0,0,1,0
90,0,0,0,1,0
91,0,0,0,1,0
92,0,0,0,1,0
93,0,0,0,1,0
94,0,0,0,1,0
95,0,0,0,1,0
96,0,0,0,1,0
97,0,0,0,1,0
98,0,0,0,1,0
99,0,0,0,1,0
100,0,0,0,1,0
101,0,0,0,1,0
102,0,0,0,1,1
103,0,0,0,1,1
104,0,0,0,1,1
105,0,0,0,1,1
106,0,0,0,1,1
107,0,0,0,1,1
108,0,0,0,1,1
109,0,0,0,1,1
110,0,0,0,1,1
111,0,0,0,1,1
112,0,0,0,1,1
113,0,0,0,1,1
114,0,0,0,1,1
115,0,0,0,1,1
116,0,0,0,1,1
117,0,0,0,1,1
118,0,0,0,1,1
119,0,0,0,1,1
120,0,0,0,1,1
121,0,0,0,1,1
122,0,0,0,1,1
123,0,0,0,1,0
124,0,0,0,1,0
125,0,0,0,1,0
126,0,0,0,1,0
127,0,0,0,1,0
128,0,0,0,1,0
129,0,0,0,1,0
130,0,0,0,1,0
131,0,0,0,1,0
132,0,0,0,1,0
133,0,0,0,1,1
134,0,0,0,1,1
135,0,0,0,1,1
136,0,0,0,1,1
137,0,0,0,1,1
138,0,0,0,1,1
139,0,0,0,1,1
140,0,0,0,1,1
141,0,0,0,1,1
142,0,0,0,1,1
143,0,0,0,1,1
144,0,0,0,0,0
145,0,0,0,0,0
146,1,0,0,0,0
147,1,0,0,0,0
148,1,0,0,0,0
149,1,0,0,0,0
150,1,0,0,0,0
151,1,0,1,0,0
152,1,0,1,0,0
153,1,0,1,0,0
154,1,0,1,0,0
155,0,1,1,0,0
156,0,1,1,0,0
157,0,1,1,0,0
158,0,1,1,0,0
159,0,1,1,0,0
160,0,1,1,0,0
161,1,1,1,0,0
162,1,1,1,0,0
163,1,1,1,0,0
164,1,1,1,0,0
165,1,1,1,0,0
166,1,1,1,0,0
167,1,1,1,0,0
168,1,1,1,0,0
169,1,1,1,0,0
170,1,1,1,0,0
171,1,1,1,0,0
172,1,1,1,0,0
173,1,1,1,0,0
174,1,1,1,0,0
175,1,1,1,0,0
176,1,1,1,0,0
177,1,1,1,0,0
178,1,1,1,0,0
179,1,1,1,0,0
180,1,1,1,0,0
181,1,1,1,0,0
182,1,1,1,0,0
183,1,1,1,0,0
184,1,1,1,0,0
185,1,1,1,0,0
186,1,1,1,0,0
187,1,1,1,0,0
188,1,1,1,0,0
189,1,1,1,0,0
190,1,1,1,0,0
191,1,1,1,0,0
192,1,1,1,0,0
193,1,1,1,0,0
194,1,1,1,0,0
195,1,1,1,0,0
196,1,1,1,0,0
197,1,1,1,0,0
198,1,1,1,0,0
199,1,1,1,0,0
200,1,1,1,0,0
201,1,1,1,0,0
202,1,1,1,0,0
203,1,1,1,0,0
204,0,1,1,0,0
205,0,1,1,0,0
206,0,1,1,1,0
207,0,1,1,1,0
208,0,1,1,1,0
209,0,1,1,1,0
210,0,1,1,1,0
211,0,1,1,1,0
212,0,1,1,1,1
213,0,1,1,1,1
214,0,1,1,1,1
215,0,1,1,1,1
216,0,1,1,1,1
217,0,1,1,1,1
218,0,1,1,1,1
219,0,1,1,1,1
220,0,1,1,1,1
221,0,1,1,1,1
222,0,1,1,1,1
223,0,1,1,1,1
224,0,1,1,1,1
225,0,1,1,1,1
226,0,1,1,1,1
227,0,1,1,1,1
228,0,1,1,1,1
229,0,1,1,1,1
230,0,1,1,1,1
231,0,1,1,1,1
232,0,1,1,1,1
233,0,1,1,1,1
234,0,1,1,1,1
235,0,1,1,1,1
236,0,1,1,1,1
237,0,1,1,1,1
238,0,1,1,1,1
239,0,1,1,1,1
240,0,1,1,1,1
241,0,1,1,1,1
242,0,1,1,1,1
243,0,1,1,1,1
244,0,1,1,1,1
245,0,1,1,1,1
246,0,1,1,1,1
247,0,1,1,1,1
248,0,1,1,1,1
249,0,1,1,1,1
250,0,1,1,1,1
251,0,1,1,1,1
