FileName,AU06,AU10,AU12,AU14,AU17
820,0,1,0,1,0
821,0,1,0,1,0
822,0,1,0,1,0
823,0,1,0,1,0
824,0,1,0,1,0
825,0,1,0,1,0
826,0,1,0,1,0
827,0,1,0,1,0
828,0,1,0,1,0
829,0,1,0,0,0
830,0,1,0,0,0
831,0,1,0,0,0
832,0,1,0,0,0
833,0,1,0,0,0
834,0,1,0,0,0
835,0,1,0,0,0
836,0,1,0,0,0
837,0,1,0,0,0
838,0,1,0,0,0
839,0,1,0,0,0
840,0,1,0,0,0
841,0,1,0,0,0
842,0,1,0,0,0
843,0,1,0,0,0
844,0,1,0,0,0
845,0,1,0,0,0
846,0,1,1,0,0
847,0,1,1,0,0
848,0,1,1,0,0
849,0,1,1,0,0
850,0,1,1,0,0
851,0,1,1,0,0
852,0,1,1,1,0
853,0,1,1,1,0
854,0,1,1,1,0
855,0,1,1,1,0
856,0,1,1,1,0
857,0,1,1,1,0
858,0,1,1,1,0
859,0,1,1,1,0
860,0,1,1,1,0
861,0,1,1,1,0
862,0,1,1,1,0
863,0,1,1,1,0
864,0,1,1,1,0
865,0,1,1,1,0
866,0,1,1,1,0
867,0,1,1,1,0
868,0,1,1,1,0
869,0,1,1,1,0
870,0,1,1,1,0
871,0,1,1,1,0
872,0,1,1,1,1
873,0,1,1,1,1
874,0,1,1,1,1
875,0,1,1,1,1
876,0,1,1,1,1
877,0,1,1,1,1
878,0,1,1,1,1
879,0,1,1,1,1
880,0,1,1,1,1
881,0,1,1,1,1
882,0,1,1,1,1
883,0,1,1,1,1
884,0,1,1,1,0
885,1,1,1,1,0
886,1,1,1,1,0
887,1,1,1,1,0
888,1,1,1,1,0
889,1,1,1,1,0
890,1,1,1,1,0
891,1,1,1,1,1
892,1,1,1,1,1
893,1,1,1,1,1
894,1,1,1,1,1
895,1,1,1,1,1
896,1,1,1,1,0
897,1,1,1,1,0
898,1,1,1,1,0
899,1,1,1,1,0
900,1,1,1,1,0
901,1,1,1,1,0
902,1,1,1,1,0
903,1,1,1,1,0
904,1,1,1,1,0
905,1,1,1,1,0
906,1,1,1,1,0
907,1,1,1,1,0
908,1,1,1,1,0
909,1,1,1,1,0
910,1,1,1,1,0
911,1,1,1,1,0
912,1,1,1,1,0
913,1,1,1,1,0
914,1,1,1,1,0
915,1,1,1,1,0
916,1,1,1,1,0
917,1,1,1,1,0
918,1,1,1,1,0
919,1,1,1,1,0
920,1,1,1,1,0
921,1,1,1,1,0
922,1,1,1,1,0
923,1,1,1,1,0
924,1,1,1,1,0
925,1,1,1,1,0
926,1,1,1,1,0
927,1,1,1,1,0
928,1,1,1,1,0
929,1,1,1,1,0
930,1,1,1,1,0
931,1,1,1,1,0
932,1,1,1,1,0
933,1,1,1,1,0
934,1,1,1,1,1
935,1,1,1,1,1
936,1,1,1,1,1
937,1,1,1,1,1
938,1,1,1,1,1
939,1,1,1,1,1
940,1,1,1,1,1
941,1,1,1,1,1
942,1,1,1,1,1
943,1,1,1,1,1
944,1,1,1,1,1
945,1,1,1,1,1
946,1,1,1,1,1
947,1,1,1,1,1
948,1,1,1,1,1
949,1,1,1,1,1
950,1,1,1,1,0
951,1,1,1,1,0
952,1,1,1,1,0
953,1,1,1,1,0
954,1,1,1,1,0
955,1,1,1,1,0
956,1,1,1,1,0
957,1,1,1,1,0
958,1,1,1,1,0
959,1,1,1,1,0
960,1,1,1,1,0
961,1,1,1,1,0
962,1,1,1,1,0
963,1,1,1,1,0
964,1,1,1,1,0
965,1,1,1,1,0
966,1,1,1,1,0
967,1,1,1,1,0
968,1,1,1,1,0
969,1,1,1,1,0
970,1,1,1,1,0
971,1,1,1,1,0
972,1,1,1,1,0
973,1,1,1,1,1
974,1,1,1,1,1
975,1,1,1,1,1
976,1,1,1,1,1
977,1,1,1,1,1
978,1,1,1,1,1
979,1,1,1,1,1
980,1,1,1,1,1
981,1,1,1,1,0
982,1,1,1,1,1
983,1,1,1,1,1
984,1,1,1,1,1
985,1,1,1,1,0
986,1,1,1,1,0
987,1,1,1,1,0
988,1,1,1,1,0
989,1,1,1,1,0
990,1,1,1,1,0
991,1,1,1,1,0
992,1,1,1,1,0
993,1,1,1,1,0
994,1,1,1,1,0
995,1,1,1,1,0
996,1,1,1,1,0
997,1,1,1,1,1
998,1,1,1,1,1
999,1,1,1,1,1
1000,1,1,1,1,1
1001,1,1,1,1,1
1002,1,1,1,1,1
1003,1,1,1,1,1
1004,1,1,1,1,0
1005,1,1,1,1,0
1006,1,1,1,1,0
1007,1,1,1,1,0
1008,1,1,1,1,0
1009,1,1,1,1,0
1010,1,1,1,1,0
1011,1,1,1,1,0
1012,1,1,1,1,0
1013,1,1,1,1,0
1014,1,1,1,1,0
1015,1,1,1,0,0
1016,1,1,1,0,0
1017,1,1,1,0,0
1018,1,1,1,0,0
1019,1,1,1,0,0
1020,1,1,1,0,0
1021,1,1,1,0,0
1022,1,1,1,0,0
1023,1,1,1,0,0
1024,1,1,1,0,0
1025,1,1,1,0,0
1026,1,1,1,0,0
1027,1,1,1,0,0
1028,1,1,1,0,0
1029,1,1,1,0,0
1030,1,1,1,0,0
1031,1,1,1,0,0
1032,1,1,1,0,0
1033,1,1,1,0,0
1034,1,1,1,0,0
1035,1,1,1,0,0
1036,1,1,1,0,0
1037,1,1,1,0,0
1038,1,1,1,0,0
1039,1,1,1,0,0
1040,0,1,1,0,0
1041,0,1,1,0,0
1042,0,1,1,0,0
1043,0,1,1,0,0
1044,0,1,1,0,0
1045,0,1,1,0,0
1046,0,1,1,0,0
1047,0,1,1,0,0
1048,0,1,1,0,0
1049,0,1,1,0,0
1050,0,1,1,0,0
1051,0,1,1,0,1
1052,0,1,1,0,1
1053,0,1,1,0,1
1054,0,1,1,0,1
1055,0,1,1,0,1
1056,0,1,1,0,1
1057,0,1,1,0,1
1058,0,1,1,0,0
1059,0,1,1,0,0
1060,0,1,1,0,1
1061,0,1,1,0,1
1062,0,1,1,0,1
1063,0,1,1,0,1
1064,0,1,1,0,1
1065,0,1,1,0,1
1066,0,1,1,0,1
1067,0,1,1,0,0
1068,0,1,1,0,0
