FileName,AU06,AU10,AU12,AU14,AU17
809,0,0,0,0,0
810,0,0,0,0,0
811,0,0,0,0,0
812,0,0,0,0,0
813,0,0,0,0,0
814,0,0,0,0,0
815,0,0,0,0,0
816,0,0,0,0,0
817,0,0,0,0,0
818,0,0,0,0,0
819,0,0,0,0,0
820,0,0,0,0,0
821,0,0,0,0,0
822,0,0,0,0,0
823,0,0,0,0,0
824,0,0,0,0,0
825,0,0,0,0,0
826,0,0,0,0,0
827,0,0,0,0,0
828,0,0,0,0,0
829,0,0,0,0,0
830,0,0,0,0,0
831,0,0,0,0,0
832,0,0,0,0,0
833,0,0,0,0,0
834,0,0,0,0,0
835,0,0,0,0,0
836,0,0,0,0,0
837,0,0,0,0,0
838,0,0,0,0,0
839,0,0,0,0,0
840,0,0,0,0,0
841,0,0,0,0,0
842,0,0,0,0,0
843,0,0,0,0,0
844,0,0,0,0,0
845,0,0,0,0,0
846,0,0,0,0,0
847,0,0,0,0,0
848,0,0,0,0,0
849,0,0,0,0,0
850,0,0,0,0,0
851,0,0,0,0,0
852,0,0,0,0,0
853,0,0,0,0,0
854,0,0,0,0,0
855,0,0,0,0,0
856,0,0,0,0,0
857,0,0,0,0,0
858,0,0,0,0,0
859,0,0,0,0,0
860,0,0,0,0,0
861,0,0,0,0,0
862,0,0,0,0,0
863,0,0,0,0,0
864,0,0,0,0,0
865,0,0,0,0,0
866,0,0,0,0,0
867,0,0,0,0,0
868,0,0,0,0,0
869,0,0,0,0,0
870,0,0,0,0,0
871,0,0,0,0,0
872,0,0,0,0,0
873,0,0,0,0,0
874,0,0,0,0,0
875,0,0,0,0,0
876,0,0,0,0,0
877,0,0,0,0,0
878,0,0,0,1,0
879,0,0,0,1,0
880,0,0,0,1,0
881,0,0,0,1,0
882,0,0,0,1,0
883,0,0,0,1,0
884,0,0,0,1,0
885,0,0,0,1,0
886,0,0,0,1,0
887,0,0,0,1,0
888,0,0,0,1,0
889,0,0,0,1,0
890,0,0,0,1,0
891,0,0,0,1,0
892,0,0,0,1,0
893,0,0,0,1,0
894,0,0,0,1,0
895,0,0,0,1,0
896,0,0,0,1,0
897,0,0,0,1,0
898,0,0,0,1,0
899,0,0,0,1,0
900,0,0,0,1,0
901,0,0,0,1,0
902,0,0,0,1,0
903,0,0,0,1,0
904,0,0,0,1,0
905,0,0,0,1,0
906,0,0,0,1,0
907,0,0,0,1,0
908,0,0,0,1,0
909,0,0,0,1,0
910,0,0,0,1,0
911,0,0,0,1,0
912,0,0,0,1,0
913,0,0,0,1,0
914,0,0,0,1,0
915,0,0,0,1,0
916,0,0,0,1,0
917,0,0,0,1,0
918,0,0,0,1,0
919,0,0,0,1,0
920,0,0,0,1,0
921,0,0,0,1,0
922,0,0,0,1,0
923,0,0,0,1,0
924,0,0,0,1,0
