FileName,AU06,AU10,AU12,AU14,AU17
685,0,0,0,1,1
686,0,0,0,1,1
687,0,0,0,1,1
688,0,0,0,1,1
689,0,0,0,1,1
690,0,0,0,1,1
691,0,0,0,1,1
692,0,0,0,1,1
693,0,0,0,1,1
694,0,0,0,1,1
695,0,0,0,1,1
696,0,0,0,1,1
697,0,0,0,1,1
698,0,0,0,1,1
699,0,0,0,1,1
700,0,0,0,1,1
701,0,0,0,1,1
702,0,0,0,1,1
703,0,0,0,1,0
704,0,0,1,1,0
705,1,0,1,1,0
706,1,0,1,1,0
707,1,0,1,1,0
708,1,0,1,1,0
709,1,0,1,1,0
710,1,0,1,1,0
711,1,0,1,1,0
712,1,0,1,1,0
713,1,0,1,1,0
714,1,0,1,1,0
715,1,0,1,1,0
716,1,0,1,1,0
717,1,0,1,1,0
718,1,0,1,1,0
719,1,0,1,1,0
720,1,0,1,1,0
721,1,0,1,1,0
722,1,0,1,1,0
723,1,0,1,1,0
724,1,0,1,1,0
725,1,0,1,1,0
726,1,0,1,1,0
727,1,0,1,1,0
728,1,0,1,1,0
729,1,0,1,1,0
730,1,0,1,1,0
731,1,0,1,1,0
732,1,0,1,1,0
733,1,0,1,1,0
734,1,0,1,1,0
735,1,0,1,1,0
736,1,0,1,1,0
737,1,0,1,1,0
738,1,0,1,1,0
739,1,0,1,1,0
740,1,0,1,1,0
741,1,0,1,1,0
742,1,0,1,1,0
743,1,0,1,1,1
744,1,0,1,1,1
745,1,0,1,1,1
746,1,1,1,1,1
747,1,1,1,1,1
748,1,1,1,1,1
749,1,1,1,1,0
750,1,1,1,1,0
751,1,1,1,1,0
752,1,1,1,1,0
753,1,1,1,1,0
754,1,1,1,1,0
755,1,1,1,1,0
756,1,1,1,1,0
757,1,1,1,1,0
758,1,1,1,1,0
759,1,1,1,1,0
760,1,1,1,1,0
761,1,1,1,1,0
762,1,1,1,1,0
763,1,1,1,1,0
764,1,1,1,1,0
765,1,1,1,1,0
766,1,1,1,1,0
767,1,1,1,1,0
768,1,1,1,1,0
769,1,1,1,1,0
770,1,1,1,1,0
771,1,1,1,1,0
