FileName,AU06,AU10,AU12,AU14,AU17
394,0,1,0,1,1
395,0,1,0,1,1
396,0,1,0,1,1
397,0,1,0,1,1
398,0,1,0,1,1
399,0,1,0,1,1
400,0,1,0,1,1
401,0,1,0,1,0
402,0,1,0,1,0
403,0,1,0,1,0
404,0,1,0,1,0
405,0,1,0,0,0
406,0,1,0,0,0
407,0,1,0,0,0
408,0,1,0,0,0
409,0,1,0,0,0
410,0,0,0,0,0
411,0,0,0,0,0
412,0,0,0,0,0
413,0,0,0,0,0
414,0,0,0,0,0
415,0,0,0,0,0
416,0,0,0,0,0
417,0,0,0,0,0
418,0,0,0,0,0
419,0,0,0,0,0
420,0,0,0,0,0
421,0,0,0,0,0
422,0,0,0,0,0
423,0,0,0,0,0
424,0,1,0,0,0
425,0,1,0,0,0
426,0,1,0,0,0
427,0,1,0,0,0
428,0,1,0,0,0
429,0,1,0,0,0
430,0,1,0,0,0
431,0,1,0,0,0
432,0,1,0,0,0
433,0,1,0,0,0
434,0,1,0,0,0
435,0,1,0,0,0
436,0,1,0,0,0
437,0,1,0,0,0
438,0,1,0,0,0
439,0,1,0,0,0
440,0,1,0,0,0
441,0,1,0,0,0
442,0,1,0,0,0
443,0,1,0,0,0
444,0,1,0,0,0
445,0,0,0,0,0
446,0,0,0,0,0
447,0,0,0,0,0
448,0,0,0,0,0
449,0,0,0,0,0
450,0,0,0,0,0
451,0,0,0,0,0
452,0,0,0,0,0
453,0,1,0,0,0
454,0,1,0,0,0
455,0,1,0,0,0
456,0,1,0,0,0
457,0,1,0,0,0
458,0,1,0,0,0
459,0,1,0,0,0
460,0,1,0,0,0
461,0,1,0,0,0
462,0,1,0,0,0
463,0,1,0,0,0
464,0,1,0,0,0
465,0,1,0,0,0
466,0,1,0,0,0
467,0,1,0,0,0
468,0,1,0,0,1
469,0,1,0,0,1
470,0,1,0,0,1
471,0,1,0,0,1
472,0,1,0,0,1
473,0,1,0,0,1
474,0,1,0,0,1
475,0,1,0,0,1
476,0,1,0,0,0
477,0,1,0,0,0
478,0,1,0,0,0
479,0,1,0,0,0
480,0,1,0,0,0
481,0,1,0,0,0
482,0,1,0,0,0
483,0,1,0,0,0
484,0,1,0,0,0
485,0,1,0,0,0
486,0,1,0,0,0
487,0,1,0,1,0
488,0,1,0,1,0
489,0,1,0,1,0
490,0,1,0,1,0
491,0,1,0,1,0
492,0,1,0,1,0
493,0,1,0,1,0
494,0,1,0,1,0
495,0,1,0,1,0
496,0,1,0,1,0
497,0,1,0,1,0
498,0,1,0,1,0
499,0,1,0,1,0
500,0,1,0,1,0
501,0,1,0,1,0
502,0,1,0,1,0
503,0,1,0,1,0
504,0,1,0,1,0
505,0,1,0,1,0
506,0,1,0,1,0
507,0,1,0,1,0
508,0,1,0,1,0
509,0,1,0,1,0
510,0,1,0,1,0
511,0,1,0,1,0
512,0,1,0,1,0
513,0,1,0,1,0
514,0,1,0,1,0
515,0,1,0,1,0
516,0,1,0,1,0
517,0,1,0,1,0
518,0,1,0,1,0
519,0,1,0,1,1
520,0,1,0,1,1
521,0,1,0,1,1
522,0,1,0,1,1
523,0,1,0,1,1
524,0,1,0,1,1
525,0,1,0,1,1
526,1,1,1,1,1
527,1,1,1,1,1
528,1,1,1,1,1
529,1,1,1,1,1
530,1,1,1,1,1
531,1,1,1,1,1
532,1,1,1,1,1
533,1,1,1,1,1
534,1,1,1,1,1
535,1,1,1,1,1
536,1,1,1,1,1
537,1,1,1,1,1
538,1,1,1,1,1
539,1,1,1,1,1
540,1,1,1,1,1
541,1,1,1,1,1
542,1,1,1,1,1
543,1,1,1,1,1
544,1,1,1,1,1
545,1,1,1,1,1
546,1,1,1,1,1
547,1,1,1,1,1
548,1,1,1,1,1
549,1,1,1,1,1
550,1,1,1,1,1
551,1,1,1,1,1
552,1,1,1,1,1
553,1,1,1,1,1
554,1,1,1,1,1
555,1,1,1,1,1
556,1,1,1,1,1
557,1,1,1,1,1
558,1,1,1,1,1
559,1,1,1,1,1
560,1,1,1,1,1
561,1,1,1,1,1
562,1,1,1,1,1
563,1,1,1,1,1
564,1,1,1,1,1
565,1,1,1,1,1
566,1,1,1,1,1
567,1,1,1,1,1
568,1,1,1,1,1
569,1,1,1,1,1
570,1,1,1,1,1
571,1,1,1,1,1
572,1,1,1,1,1
573,1,1,1,1,1
574,1,1,1,1,1
575,1,1,1,1,1
576,1,1,1,1,1
577,1,1,1,1,1
578,1,1,1,1,1
579,1,1,1,1,0
580,1,1,1,1,0
581,1,1,1,1,0
582,1,1,1,1,0
583,1,1,1,1,0
584,1,1,1,1,0
585,1,1,1,1,0
586,1,1,1,1,0
587,1,1,1,1,0
588,1,1,1,1,0
589,1,1,1,1,0
590,1,1,1,1,0
591,1,1,1,1,0
592,1,1,1,1,0
593,1,1,1,1,0
594,1,1,1,1,0
595,1,1,1,1,0
596,1,1,1,1,0
597,1,1,1,1,0
598,1,1,1,1,0
599,1,1,1,1,0
600,1,1,1,1,0
601,1,1,1,1,0
602,1,1,1,1,0
603,1,1,1,1,0
604,1,1,1,1,0
605,1,1,1,1,0
606,1,1,1,1,0
607,1,1,1,1,0
608,1,1,1,1,0
609,1,1,1,1,0
610,1,1,1,1,0
611,1,1,1,1,0
612,1,1,1,1,0
613,1,1,1,1,0
614,1,1,1,1,0
615,1,1,1,1,0
616,1,1,1,1,0
617,1,1,1,1,0
618,1,1,1,1,0
619,1,1,1,1,0
620,1,1,1,1,0
621,1,1,1,1,0
622,1,1,1,1,0
623,1,1,1,1,0
624,1,1,1,1,0
625,1,1,1,1,0
626,1,1,1,1,0
627,1,1,1,1,0
628,1,1,1,1,0
629,1,1,1,1,0
630,1,1,1,1,0
631,1,1,1,1,0
632,1,1,1,1,0
633,1,1,1,1,0
634,1,1,1,1,0
635,1,1,1,1,0
636,1,1,1,1,0
637,1,1,1,1,0
638,1,1,1,1,0
639,1,1,1,1,0
640,1,1,1,1,0
641,1,1,1,1,0
642,1,1,1,1,0
643,1,1,1,1,0
644,0,1,1,1,0
645,0,1,1,1,0
646,0,1,1,1,0
647,0,1,1,1,0
648,1,1,1,1,0
649,1,1,1,1,0
650,1,1,1,1,0
651,1,1,1,0,0
652,1,1,1,0,0
653,1,1,1,0,0
654,1,1,1,0,0
655,1,1,1,0,0
656,1,1,1,0,0
657,1,1,1,0,0
658,1,1,1,0,0
659,1,1,1,0,0
660,1,1,1,0,0
661,1,1,1,0,0
662,1,1,1,0,0
663,1,1,1,0,0
664,1,1,1,0,0
665,1,1,1,0,0
666,1,1,1,0,0
667,1,1,1,0,0
668,1,1,1,0,0
669,1,1,1,0,0
670,1,1,1,0,0
671,1,1,1,0,0
672,1,1,1,0,0
673,1,1,1,0,0
674,1,1,1,0,0
675,1,1,1,0,0
676,1,1,1,0,0
677,1,1,1,0,0
678,1,1,1,0,1
679,1,1,1,0,1
680,1,1,1,0,1
681,1,1,1,0,1
682,1,1,1,0,1
683,1,1,1,0,1
684,1,1,1,0,0
685,1,1,1,0,0
686,1,1,1,0,0
687,1,1,1,0,0
688,1,1,1,0,0
689,1,1,1,0,0
690,1,1,1,0,0
691,1,1,1,0,0
692,1,1,1,0,0
693,1,1,1,0,0
694,1,1,1,0,0
695,1,1,1,0,0
696,1,1,1,0,0
697,1,1,1,0,0
698,1,1,1,0,0
699,1,1,1,0,0
700,1,1,1,0,0
701,0,1,0,0,0
702,0,1,0,0,0
703,0,1,0,0,0
704,0,1,0,0,0
705,0,1,0,0,0
706,0,1,0,0,0
707,0,1,0,0,0
