1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,9
202,9
203,9
204,9
205,9
206,9
207,9
208,9
209,9
210,9
211,9
212,9
213,9
214,9
215,9
216,9
217,9
218,9
219,9
220,9
221,9
222,9
223,9
224,9
225,9
226,9
227,9
228,9
229,9
230,9
231,9
232,9
233,9
234,9
235,9
236,9
237,9
238,9
239,9
240,9
241,9
242,9
243,9
244,9
245,9
246,9
247,9
248,9
249,9
250,9
251,9
252,9
253,9
254,9
255,9
256,9
257,9
258,9
259,9
260,9
261,9
262,9
263,9
264,9
265,9
266,9
267,9
268,9
269,9
270,9
271,9
272,9
273,9
274,9
275,9
276,9
277,9
278,9
279,9
280,9
281,9
282,9
283,9
284,9
285,9
286,9
287,9
288,9
289,9
290,9
291,9
292,9
293,9
294,9
295,9
296,9
297,9
298,9
299,9
300,9
301,9
302,9
303,9
304,9
305,9
306,9
307,9
308,9
309,9
310,9
311,9
312,9
313,9
314,9
315,9
316,9
317,9
318,9
319,9
320,9
321,9
322,9
323,9
324,9
325,9
326,9
327,9
328,9
329,9
330,9
331,9
332,9
333,9
334,9
335,9
336,9
337,9
338,9
339,9
340,9
341,9
342,9
343,9
344,9
345,9
346,9
347,9
348,9
349,9
350,9
351,9
352,9
353,9
354,9
355,9
356,9
357,9
358,9
359,9
360,9
361,9
362,9
363,9
364,9
365,9
366,9
367,9
368,9
369,9
370,9
371,9
372,9
373,9
374,9
375,9
376,9
377,9
378,9
379,9
380,9
381,9
382,9
383,9
384,9
385,9
386,9
387,9
388,9
389,9
390,9
391,9
392,9
393,9
394,9
395,9
396,9
397,9
398,9
399,9
400,9
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,9
427,9
428,9
429,9
430,9
431,9
432,9
433,9
434,9
435,9
436,9
437,9
438,9
439,9
440,9
441,9
442,9
443,9
444,9
445,9
446,9
447,9
448,9
449,9
450,9
451,9
452,9
453,9
454,9
455,9
456,9
457,9
458,9
459,9
460,9
461,9
462,9
463,9
464,9
465,9
466,9
467,9
468,9
469,9
470,9
471,9
472,9
473,9
474,9
475,9
476,9
477,9
478,9
479,9
480,9
481,9
482,9
483,9
484,9
485,9
486,9
487,9
488,9
489,9
490,9
491,9
492,9
493,9
494,9
495,9
496,9
497,9
498,9
499,9
